Term;Student Number;Grade;Subject;RIT;Percentile;LEXILE SCORE;Grade Level
Winter 2020-2021;29171;9;Reading;204;19;;11
Winter 2020-2021;29172;8;Mathematics;218;30;;
Winter 2020-2021;29181;9;Mathematics;257;92;;
Winter 2020-2021;29181;9;Reading;240;85;;
Winter 2020-2021;29182;7;Mathematics;232;67;;
Winter 2020-2021;29182;7;Reading;225;69;;
Winter 2020-2021;29183;5;Mathematics;204;25;;
Winter 2020-2021;29183;5;Reading;218;71;;
Winter 2020-2021;29191;9;Mathematics;238;68;;
Winter 2020-2021;29191;9;Reading;228;66;;
Winter 2020-2021;29192;8;Mathematics;225;44;;
Winter 2020-2021;29192;8;Reading;217;42;;
Winter 2020-2021;29231;9;Mathematics;254;90;;12
Winter 2020-2021;29231;9;Reading;242;87;;12
Winter 2020-2021;29232;9;Mathematics;258;93;;12
Winter 2020-2021;29232;9;Reading;228;66;;12
Winter 2020-2021;29241;7;Mathematics;223;48;;10
Winter 2020-2021;29241;7;Mathematics;210;22;;10
Winter 2020-2021;29241;7;Reading;211;35;;10
Winter 2020-2021;29251;9;Mathematics;254;90;;12
Winter 2020-2021;29251;9;Reading;238;82;;12
Winter 2020-2021;29261;8;Mathematics;240;73;;11
Winter 2020-2021;29261;8;Reading;220;49;;11
Winter 2020-2021;29262;4;Mathematics;211;63;;7
Winter 2020-2021;29262;4;Reading;208;63;;7
Winter 2020-2021;29263;4;Mathematics;221;84;;7
Winter 2020-2021;29263;4;Reading;203;51;;7
Winter 2020-2021;29281;9;Mathematics;275;99;;12
Winter 2020-2021;29281;9;Reading;235;78;;12
Winter 2020-2021;29291;8;Mathematics;236;66;;11
Winter 2020-2021;29291;8;Reading;236;82;;11
Winter 2020-2021;29311;9;Mathematics;247;82;;12
Winter 2020-2021;29311;9;Reading;229;67;;12
Winter 2020-2021;29312;5;Mathematics;211;41;;8
Winter 2020-2021;29312;5;Reading;199;26;;8
Winter 2020-2021;29322;4;Mathematics;213;68;;7
Winter 2020-2021;29322;4;Reading;200;44;;7
Winter 2020-2021;29341;9;Mathematics;248;83;;12
Winter 2020-2021;29341;9;Reading;236;80;;12
Winter 2020-2021;29342;4;Mathematics;209;58;;7
Winter 2020-2021;29342;4;Reading;195;32;;7
Winter 2020-2021;29361;8;Mathematics;257;93;;11
Winter 2020-2021;29361;8;Reading;237;84;;11
Winter 2020-2021;29362;6;Mathematics;235;82;;9
Winter 2020-2021;29362;6;Reading;232;87;;9
Winter 2020-2021;29372;7;Mathematics;256;96;;10
Winter 2020-2021;29372;7;Reading;238;90;;10
Winter 2020-2021;29381;9;Mathematics;245;79;;12
Winter 2020-2021;29381;9;Reading;232;73;;12
Winter 2020-2021;29391;9;Mathematics;236;64;;12
Winter 2020-2021;29391;9;Reading;220;49;;12
Winter 2020-2021;29401;5;Mathematics;212;43;;8
Winter 2020-2021;29401;5;Reading;205;40;;8
Winter 2020-2021;29411;7;Mathematics;218;37;;
Winter 2020-2021;29411;7;Reading;220;57;;
Winter 2020-2021;29421;7;Mathematics;206;16;;10
Winter 2020-2021;29421;7;Reading;193;7;;10
Winter 2020-2021;29431;9;Mathematics;253;89;;12
Winter 2020-2021;29431;9;Reading;230;69;;12
Winter 2020-2021;29441;9;Mathematics;273;99;;12
Winter 2020-2021;29441;9;Reading;253;96;;12
Winter 2020-2021;29451;9;Mathematics;247;82;;12
Winter 2020-2021;29451;9;Reading;236;80;;12
Winter 2020-2021;29461;9;Mathematics;239;70;;12
Winter 2020-2021;29461;9;Reading;227;64;;12
Winter 2020-2021;29462;6;Mathematics;209;26;;9
Winter 2020-2021;29462;6;Reading;215;53;;9
Winter 2020-2021;29511;7;Mathematics;223;48;;10
Winter 2020-2021;29511;7;Reading;215;45;;10
Winter 2020-2021;29541;8;Mathematics;244;79;;11
Winter 2020-2021;29541;8;Reading;245;93;;11
Winter 2020-2021;29551;7;Mathematics;211;23;;10
Winter 2020-2021;29551;7;Reading;213;40;;10
Winter 2020-2021;29552;6;Mathematics;227;67;;9
Winter 2020-2021;29552;6;Reading;210;41;;9
Winter 2020-2021;29571;8;Mathematics;242;76;;
Winter 2020-2021;29571;8;Reading;232;75;;
Winter 2020-2021;29572;6;Mathematics;216;42;;
Winter 2020-2021;29572;6;Reading;214;50;;
Winter 2020-2021;29591;9;Mathematics;241;73;;12
Winter 2020-2021;29591;9;Reading;227;64;;12
Winter 2020-2021;29601;8;Mathematics;208;15;;11
Winter 2020-2021;29601;8;Reading;204;16;;11
Winter 2020-2021;29602;4;Mathematics;210;60;;7
Winter 2020-2021;29602;4;Reading;183;12;;7
Winter 2020-2021;29611;6;Mathematics;222;56;;9
Winter 2020-2021;29611;6;Reading;236;92;;9
Winter 2020-2021;29612;6;Mathematics;226;65;;9
Winter 2020-2021;29612;6;Reading;214;50;;9
Winter 2020-2021;29621;8;Mathematics;238;70;;11
Winter 2020-2021;29621;8;Reading;223;56;;11
Winter 2020-2021;29622;4;Mathematics;204;45;;7
Winter 2020-2021;29622;4;Reading;191;24;;7
Winter 2020-2021;29641;6;Mathematics;229;71;;9
Winter 2020-2021;29641;6;Reading;221;67;;9
Winter 2020-2021;29651;8;Mathematics;240;73;;11
Winter 2020-2021;29651;8;Reading;245;93;;11
Winter 2020-2021;29661;7;Mathematics;238;78;;10
Winter 2020-2021;29661;7;Reading;217;50;;10
Winter 2020-2021;29662;4;Mathematics;218;79;;7
Winter 2020-2021;29671;8;Mathematics;250;87;;11
Winter 2020-2021;29671;8;Reading;249;96;;11
Winter 2020-2021;29672;6;Mathematics;216;42;;9
Winter 2020-2021;29672;6;Reading;222;70;;9
Winter 2020-2021;29691;8;Mathematics;210;17;;11
Winter 2020-2021;29691;8;Reading;221;51;;11
Winter 2020-2021;29692;6;Mathematics;214;37;;9
Winter 2020-2021;29692;6;Reading;213;48;;9
Winter 2020-2021;29701;8;Mathematics;243;78;;11
Winter 2020-2021;29701;8;Reading;243;91;;11
Winter 2020-2021;29711;8;Mathematics;220;34;;11
Winter 2020-2021;29711;8;Reading;223;56;;11
Winter 2020-2021;29712;6;Mathematics;232;77;;9
Winter 2020-2021;29712;6;Reading;217;58;;9
Winter 2020-2021;29822;7;Mathematics;247;90;;10
Winter 2020-2021;29822;7;Reading;228;75;;10
Winter 2020-2021;29872;9;Mathematics;236;64;;
Winter 2020-2021;29872;9;Reading;243;88;;
Winter 2020-2021;29911;7;Mathematics;239;80;;10
Winter 2020-2021;29911;7;Reading;206;25;;10
Winter 2020-2021;29912;5;Mathematics;195;11;;8
Winter 2020-2021;29912;5;Reading;194;17;;8
Winter 2020-2021;29921;9;Mathematics;235;62;;12
Winter 2020-2021;29921;9;Reading;225;59;;12
Winter 2020-2021;29971;6;Mathematics;223;58;;9
Winter 2020-2021;29971;6;Reading;216;55;;9
Winter 2020-2021;29981;8;Mathematics;234;62;;
Winter 2020-2021;29981;8;Reading;232;75;;
Winter 2020-2021;30001;8;Mathematics;245;81;;11
Winter 2020-2021;30001;8;Reading;240;88;;11
Winter 2020-2021;30011;6;Mathematics;214;37;;9
Winter 2020-2021;30011;6;Reading;225;76;;9
Winter 2020-2021;30021;8;Mathematics;236;66;;
Winter 2020-2021;30021;8;Reading;226;63;;
Winter 2020-2021;30022;5;Mathematics;209;36;;8
Winter 2020-2021;30022;5;Reading;225;84;;8
Winter 2020-2021;30041;8;Mathematics;235;64;;11
Winter 2020-2021;30041;8;Reading;236;82;;11
Winter 2020-2021;30071;7;Mathematics;224;50;;10
Winter 2020-2021;30071;7;Reading;217;50;;10
Winter 2020-2021;30081;8;Mathematics;231;56;;11
Winter 2020-2021;30081;8;Reading;215;37;;11
Winter 2020-2021;30091;7;Mathematics;232;67;;10
Winter 2020-2021;30091;7;Reading;239;91;;10
Winter 2020-2021;30101;7;Mathematics;224;50;;10
Winter 2020-2021;30101;7;Reading;211;35;;10
Winter 2020-2021;30102;4;Mathematics;205;47;;7
Winter 2020-2021;30102;4;Reading;190;22;;7
Winter 2020-2021;30111;8;Mathematics;241;75;;11
Winter 2020-2021;30111;8;Reading;240;88;;11
Winter 2020-2021;30121;8;Mathematics;227;48;;11
Winter 2020-2021;30121;8;Reading;220;49;;11
Winter 2020-2021;30122;6;Mathematics;213;35;;9
Winter 2020-2021;30122;6;Reading;208;36;;9
Winter 2020-2021;30131;8;Mathematics;238;70;;11
Winter 2020-2021;30131;8;Reading;233;77;;11
Winter 2020-2021;30152;4;Mathematics;212;66;;7
Winter 2020-2021;30152;4;Reading;225;92;;7
Winter 2020-2021;30161;6;Mathematics;207;23;;9
Winter 2020-2021;30161;6;Reading;219;63;;9
Winter 2020-2021;30181;9;Mathematics;233;59;;12
Winter 2020-2021;30181;9;Reading;212;32;;12
Winter 2020-2021;30182;4;Mathematics;216;75;;7
Winter 2020-2021;30182;4;Reading;190;22;;7
Winter 2020-2021;30221;7;Mathematics;217;35;;10
Winter 2020-2021;30221;7;Reading;217;50;;10
Winter 2020-2021;30231;8;Mathematics;224;42;;
Winter 2020-2021;30231;8;Reading;242;90;;
Winter 2020-2021;30251;6;Mathematics;222;56;;9
Winter 2020-2021;30251;6;Reading;228;81;;9
Winter 2020-2021;30271;8;Mathematics;222;38;;11
Winter 2020-2021;30271;8;Reading;229;69;;11
Winter 2020-2021;30281;4;Mathematics;196;25;;7
Winter 2020-2021;30281;4;Reading;190;22;;7
Winter 2020-2021;30291;8;Mathematics;243;78;;
Winter 2020-2021;30291;8;Reading;229;69;;
Winter 2020-2021;30311;7;Mathematics;234;71;;10
Winter 2020-2021;30311;7;Reading;222;62;;10
Winter 2020-2021;30321;6;Mathematics;214;37;;9
Winter 2020-2021;30321;6;Reading;224;74;;9
Winter 2020-2021;30331;8;Mathematics;213;22;;11
Winter 2020-2021;30331;8;Reading;227;65;;11
Winter 2020-2021;30351;4;Mathematics;206;50;;7
Winter 2020-2021;30351;4;Reading;205;56;;7
Winter 2020-2021;30361;7;Mathematics;213;27;;10
Winter 2020-2021;30361;7;Reading;188;4;;10
Winter 2020-2021;30371;7;Mathematics;226;54;;10
Winter 2020-2021;30371;7;Reading;208;29;;10
Winter 2020-2021;30381;7;Mathematics;231;65;;
Winter 2020-2021;30381;7;Reading;225;69;;
Winter 2020-2021;30382;4;Mathematics;212;66;;7
Winter 2020-2021;30382;4;Reading;211;70;;7
Winter 2020-2021;30431;6;Mathematics;216;42;;9
Winter 2020-2021;30431;6;Reading;214;50;;9
Winter 2020-2021;30441;6;Mathematics;213;35;;9
Winter 2020-2021;30441;6;Reading;211;43;;9
Winter 2020-2021;30461;7;Mathematics;241;83;;10
Winter 2020-2021;30461;7;Reading;230;79;;10
Winter 2020-2021;30471;8;Mathematics;246;82;;11
Winter 2020-2021;30471;8;Reading;247;94;;11
Winter 2020-2021;30481;5;Mathematics;212;43;;8
Winter 2020-2021;30481;5;Reading;209;50;;8
Winter 2020-2021;30491;4;Mathematics;218;79;;7
Winter 2020-2021;30491;4;Reading;210;68;;7
Winter 2020-2021;30501;6;Mathematics;212;33;;9
Winter 2020-2021;30501;6;Reading;200;19;;9
Winter 2020-2021;30511;6;Mathematics;223;58;;9
Winter 2020-2021;30511;6;Reading;201;21;;9
Winter 2020-2021;30521;6;Mathematics;231;75;;9
Winter 2020-2021;30521;6;Reading;241;96;;9
Winter 2020-2021;30531;7;Mathematics;220;41;;10
Winter 2020-2021;30531;7;Reading;195;9;;10
Winter 2020-2021;30541;7;Mathematics;226;54;;10
Winter 2020-2021;30541;7;Reading;204;21;;10
Winter 2020-2021;30561;6;Mathematics;225;63;;9
Winter 2020-2021;30561;6;Reading;219;63;;9
Winter 2020-2021;30562;4;Mathematics;209;58;;7
Winter 2020-2021;30562;4;Reading;214;76;;7
Winter 2020-2021;30571;7;Mathematics;230;63;;10
Winter 2020-2021;30571;7;Reading;233;84;;10
Winter 2020-2021;30581;8;Mathematics;227;48;;10
Winter 2020-2021;30581;8;Reading;234;79;;10
Winter 2020-2021;30591;9;Mathematics;229;51;;11
Winter 2020-2021;30591;9;Reading;220;49;;11
Winter 2020-2021;30592;8;Mathematics;233;60;;11
Winter 2020-2021;30592;8;Reading;248;95;;11
Winter 2020-2021;30601;4;Mathematics;197;27;;7
Winter 2020-2021;30601;4;Reading;195;32;;7
Winter 2020-2021;30611;6;Mathematics;205;19;;9
Winter 2020-2021;30611;6;Reading;214;50;;9
Winter 2020-2021;30612;4;Mathematics;201;37;;7
Winter 2020-2021;30612;4;Reading;179;7;;7
Winter 2020-2021;30633;4;Mathematics;195;23;;
Winter 2020-2021;30633;4;Reading;202;49;;
Winter 2020-2021;30761;5;Mathematics;208;34;;8
Winter 2020-2021;30761;5;Reading;212;57;;8
Winter 2020-2021;30771;7;Mathematics;236;75;;10
Winter 2020-2021;30771;7;Reading;228;75;;10
Winter 2020-2021;30781;5;Mathematics;223;70;;8
Winter 2020-2021;30781;5;Reading;219;73;;8
Winter 2020-2021;30782;4;Mathematics;211;63;;7
Winter 2020-2021;30782;4;Reading;192;26;;7
Winter 2020-2021;30791;6;Mathematics;217;44;;9
Winter 2020-2021;30791;6;Reading;206;31;;9
Winter 2020-2021;30792;4;Mathematics;194;21;;7
Winter 2020-2021;30792;4;Reading;187;17;;7
Winter 2020-2021;30812;7;Mathematics;233;69;;10
Winter 2020-2021;30812;7;Reading;243;94;;10
Winter 2020-2021;30831;6;Mathematics;220;51;;9
Winter 2020-2021;30831;6;Reading;225;76;;9
Winter 2020-2021;30841;6;Mathematics;225;63;;9
Winter 2020-2021;30841;6;Reading;234;90;;9
Winter 2020-2021;30842;4;Mathematics;209;58;;7
Winter 2020-2021;30842;4;Reading;206;59;;7
Winter 2020-2021;30891;5;Mathematics;205;27;;8
Winter 2020-2021;30891;5;Reading;198;24;;8
Winter 2020-2021;30901;7;Mathematics;224;50;;10
Winter 2020-2021;30901;7;Reading;220;57;;10
Winter 2020-2021;30902;4;Mathematics;204;45;;7
Winter 2020-2021;30902;4;Reading;203;51;;7
Winter 2020-2021;30931;7;Mathematics;258;97;;10
Winter 2020-2021;30931;7;Reading;225;69;;10
Winter 2020-2021;30941;6;Mathematics;237;85;;9
Winter 2020-2021;30941;6;Reading;247;98;;9
Winter 2020-2021;30951;7;Mathematics;224;50;;10
Winter 2020-2021;30951;7;Reading;208;29;;10
Winter 2020-2021;30961;5;Mathematics;193;9;;8
Winter 2020-2021;30961;5;Reading;196;20;;8
Winter 2020-2021;30971;7;Mathematics;224;50;;10
Winter 2020-2021;30971;7;Reading;228;75;;10
Winter 2020-2021;30972;5;Mathematics;211;41;;8
Winter 2020-2021;30972;5;Reading;208;47;;8
Winter 2020-2021;31001;5;Mathematics;218;58;;8
Winter 2020-2021;31001;5;Reading;212;57;;8
Winter 2020-2021;31021;6;Mathematics;218;46;;9
Winter 2020-2021;31021;6;Reading;210;41;;9
Winter 2020-2021;31031;7;Mathematics;236;75;;10
Winter 2020-2021;31031;7;Reading;215;45;;10
Winter 2020-2021;31071;7;Mathematics;242;84;;10
Winter 2020-2021;31071;7;Reading;229;77;;10
Winter 2020-2021;31081;7;Mathematics;234;71;;
Winter 2020-2021;31081;7;Reading;224;66;;
Winter 2020-2021;31091;7;Mathematics;241;83;;10
Winter 2020-2021;31091;7;Reading;224;67;;10
Winter 2020-2021;31092;5;Mathematics;206;29;;8
Winter 2020-2021;31092;5;Reading;199;26;;8
Winter 2020-2021;31111;7;Mathematics;226;54;;10
Winter 2020-2021;31111;7;Reading;246;96;;10
Winter 2020-2021;31131;7;Mathematics;226;54;;10
Winter 2020-2021;31131;7;Reading;216;47;;10
Winter 2020-2021;31132;5;Mathematics;217;56;;8
Winter 2020-2021;31132;5;Reading;211;55;;8
Winter 2020-2021;31141;7;Mathematics;241;83;;10
Winter 2020-2021;31141;7;Reading;224;67;;10
Winter 2020-2021;31142;5;Mathematics;212;43;;8
Winter 2020-2021;31142;5;Reading;205;40;;8
Winter 2020-2021;31151;6;Mathematics;228;69;;9
Winter 2020-2021;31151;6;Reading;230;84;;9
Winter 2020-2021;31161;9;Mathematics;218;30;;
Winter 2020-2021;31161;9;Reading;226;62;;
Winter 2020-2021;31191;7;Mathematics;215;31;;10
Winter 2020-2021;31191;7;Reading;217;50;;10
Winter 2020-2021;31192;5;Mathematics;198;15;;8
Winter 2020-2021;31192;5;Reading;205;40;;8
Winter 2020-2021;31201;6;Mathematics;225;63;;9
Winter 2020-2021;31201;6;Reading;220;65;;9
Winter 2020-2021;31212;9;Mathematics;265;97;;12
Winter 2020-2021;31212;9;Reading;238;82;;12
Winter 2020-2021;31213;5;Mathematics;213;46;;8
Winter 2020-2021;31213;5;Reading;211;55;;8
Winter 2020-2021;31221;6;Mathematics;210;28;;9
Winter 2020-2021;31221;6;Reading;210;41;;9
Winter 2020-2021;31241;5;Mathematics;216;53;;8
Winter 2020-2021;31241;5;Reading;209;50;;8
Winter 2020-2021;31281;7;Mathematics;218;37;;10
Winter 2020-2021;31281;7;Reading;216;47;;10
Winter 2020-2021;31311;7;Mathematics;203;12;;10
Winter 2020-2021;31311;7;Reading;206;25;;10
Winter 2020-2021;31331;7;Mathematics;231;65;;10
Winter 2020-2021;31331;7;Reading;207;27;;10
Winter 2020-2021;31332;4;Mathematics;197;27;;7
Winter 2020-2021;31332;4;Reading;196;34;;7
Winter 2020-2021;31353;9;Mathematics;242;75;;12
Winter 2020-2021;31353;9;Reading;241;86;;12
Winter 2020-2021;31354;9;Mathematics;254;90;;12
Winter 2020-2021;31354;9;Reading;238;82;;12
Winter 2020-2021;31371;7;Mathematics;220;41;;10
Winter 2020-2021;31371;7;Reading;234;85;;10
Winter 2020-2021;31372;5;Mathematics;215;51;;8
Winter 2020-2021;31372;5;Reading;214;62;;8
Winter 2020-2021;31401;7;Mathematics;260;98;;10
Winter 2020-2021;31401;7;Reading;251;98;;10
Winter 2020-2021;31421;7;Mathematics;220;41;;10
Winter 2020-2021;31421;7;Reading;222;62;;10
Winter 2020-2021;31451;6;Mathematics;244;93;;9
Winter 2020-2021;31451;6;Reading;215;53;;9
Winter 2020-2021;31461;5;Mathematics;200;18;;8
Winter 2020-2021;31461;5;Reading;210;52;;8
Winter 2020-2021;31471;6;Mathematics;227;67;;9
Winter 2020-2021;31471;6;Reading;217;58;;9
Winter 2020-2021;31481;6;Mathematics;226;65;;9
Winter 2020-2021;31481;6;Reading;213;48;;9
Winter 2020-2021;31491;5;Mathematics;207;31;;8
Winter 2020-2021;31491;5;Reading;222;79;;8
Winter 2020-2021;31492;5;Mathematics;217;56;;8
Winter 2020-2021;31492;5;Reading;213;60;;8
Winter 2020-2021;31501;6;Mathematics;233;79;;9
Winter 2020-2021;31501;6;Reading;212;45;;9
Winter 2020-2021;31511;7;Mathematics;216;33;;10
Winter 2020-2021;31511;7;Reading;222;62;;10
Winter 2020-2021;31521;7;Mathematics;237;76;;10
Winter 2020-2021;31521;7;Reading;240;92;;10
Winter 2020-2021;31522;5;Mathematics;210;38;;8
Winter 2020-2021;31522;5;Reading;223;81;;8
Winter 2020-2021;31541;6;Mathematics;203;16;;9
Winter 2020-2021;31541;6;Reading;213;48;;9
Winter 2020-2021;31551;4;Mathematics;205;47;;7
Winter 2020-2021;31551;4;Reading;216;80;;7
Winter 2020-2021;31561;6;Mathematics;224;60;;9
Winter 2020-2021;31561;6;Reading;225;76;;9
Winter 2020-2021;31571;5;Mathematics;190;6;;8
Winter 2020-2021;31571;5;Reading;206;42;;8
Winter 2020-2021;31581;6;Mathematics;224;60;;9
Winter 2020-2021;31581;6;Reading;214;50;;9
Winter 2020-2021;31582;5;Mathematics;216;53;;8
Winter 2020-2021;31582;5;Reading;219;73;;8
Winter 2020-2021;31611;5;Mathematics;207;31;;8
Winter 2020-2021;31611;5;Reading;215;64;;8
Winter 2020-2021;31641;5;Mathematics;221;65;;8
Winter 2020-2021;31641;5;Reading;220;75;;8
Winter 2020-2021;31642;4;Mathematics;209;58;;7
Winter 2020-2021;31642;4;Reading;212;72;;7
Winter 2020-2021;31651;6;Mathematics;225;63;;9
Winter 2020-2021;31651;6;Reading;231;86;;9
Winter 2020-2021;31652;4;Mathematics;214;70;;7
Winter 2020-2021;31652;4;Reading;209;66;;7
Winter 2020-2021;31661;4;Mathematics;213;68;;7
Winter 2020-2021;31661;4;Reading;226;93;;7
Winter 2020-2021;31671;6;Mathematics;226;65;;9
Winter 2020-2021;31671;6;Reading;211;43;;9
Winter 2020-2021;31742;7;Mathematics;238;78;;10
Winter 2020-2021;31742;7;Reading;204;21;;10
Winter 2020-2021;31842;8;Mathematics;253;90;;11
Winter 2020-2021;31842;8;Reading;224;58;;11
Winter 2020-2021;31881;8;Mathematics;250;87;;11
Winter 2020-2021;31881;8;Reading;248;95;;11
Winter 2020-2021;31891;8;Mathematics;230;54;;11
Winter 2020-2021;31891;8;Reading;221;51;;11
Winter 2020-2021;31961;7;Mathematics;219;39;;
Winter 2020-2021;31961;7;Reading;190;5;;
Winter 2020-2021;31991;5;Mathematics;200;18;;8
Winter 2020-2021;31991;5;Reading;220;75;;8
Winter 2020-2021;32021;6;Mathematics;210;28;;9
Winter 2020-2021;32021;6;Reading;223;72;;9
Winter 2020-2021;32041;5;Mathematics;201;19;;8
Winter 2020-2021;32041;5;Reading;195;19;;8
Winter 2020-2021;32071;6;Mathematics;230;73;;9
Winter 2020-2021;32071;6;Reading;231;86;;9
Winter 2020-2021;32091;6;Mathematics;227;67;;9
Winter 2020-2021;32091;6;Reading;214;50;;9
Winter 2020-2021;32111;5;Mathematics;217;56;;8
Winter 2020-2021;32111;5;Reading;217;69;;8
Winter 2020-2021;32121;6;Mathematics;209;26;;9
Winter 2020-2021;32121;6;Reading;216;55;;9
Winter 2020-2021;32151;6;Mathematics;227;67;;9
Winter 2020-2021;32151;6;Reading;213;48;;9
Winter 2020-2021;32161;6;Mathematics;225;63;;
Winter 2020-2021;32161;6;Reading;238;93;;
Winter 2020-2021;32181;6;Mathematics;228;69;;9
Winter 2020-2021;32181;6;Reading;221;67;;9
Winter 2020-2021;32201;6;Mathematics;205;19;;9
Winter 2020-2021;32201;6;Reading;201;21;;9
Winter 2020-2021;32211;6;Mathematics;213;35;;9
Winter 2020-2021;32211;6;Reading;220;65;;9
Winter 2020-2021;32212;4;Mathematics;190;14;;7
Winter 2020-2021;32212;4;Reading;194;30;;7
Winter 2020-2021;32221;6;Mathematics;238;86;;9
Winter 2020-2021;32221;6;Reading;223;72;;9
Winter 2020-2021;32231;6;Mathematics;227;67;;9
Winter 2020-2021;32231;6;Reading;217;58;;9
Winter 2020-2021;32232;4;Mathematics;216;75;;7
Winter 2020-2021;32232;4;Reading;204;54;;7
Winter 2020-2021;32241;6;Mathematics;227;67;;9
Winter 2020-2021;32241;6;Reading;206;31;;9
Winter 2020-2021;32251;6;Mathematics;217;44;;9
Winter 2020-2021;32251;6;Reading;234;90;;9
Winter 2020-2021;32252;4;Mathematics;198;29;;7
Winter 2020-2021;32252;4;Reading;193;28;;7
Winter 2020-2021;32261;6;Mathematics;230;73;;9
Winter 2020-2021;32261;6;Reading;229;83;;9
Winter 2020-2021;32271;6;Mathematics;200;12;;9
Winter 2020-2021;32271;6;Reading;191;8;;9
Winter 2020-2021;32272;5;Mathematics;204;25;;7
Winter 2020-2021;32272;5;Reading;191;13;;7
Winter 2020-2021;32281;6;Mathematics;241;90;;9
Winter 2020-2021;32281;6;Reading;222;70;;9
Winter 2020-2021;32282;4;Mathematics;199;32;;7
Winter 2020-2021;32282;4;Reading;178;7;;7
Winter 2020-2021;32291;4;Mathematics;193;19;;7
Winter 2020-2021;32291;4;Reading;192;26;;7
Winter 2020-2021;32331;4;Mathematics;216;75;;7
Winter 2020-2021;32331;4;Reading;215;78;;7
Winter 2020-2021;32341;5;Mathematics;218;58;;8
Winter 2020-2021;32341;5;Reading;217;69;;8
Winter 2020-2021;32342;4;Mathematics;200;34;;7
Winter 2020-2021;32342;4;Reading;184;13;;7
Winter 2020-2021;32371;6;Mathematics;240;89;;9
Winter 2020-2021;32371;6;Reading;231;86;;9
Winter 2020-2021;32391;5;Mathematics;211;41;;8
