Year;Grade Level;Student Number;Finalgradename;Grade;Course Name;Section number
2021-2022;9;34351;Y1;3.1;BIOLOGY 9;A
2021-2022;9;34351;Y1;2.8;ESPAÑOL 9;C
2021-2022;9;34351;Y1;3.1;ENGLISH 9;H
2021-2022;9;34351;Y1;2.4;FILOSOFIA - ETICA 1;F
2021-2022;9;34351;Y1;3.4;EDUCACIÓN FÍSICA 9;D5
2021-2022;9;34351;Y1;3;BAND BEGINNER 9;G1
2021-2022;9;35682;Y1;3.2;ICT;G1
2021-2022;9;35682;Y1;3.9;INTEGRATED MATH WORKSHOP 9;G2
2021-2022;9;35682;Y1;2.8;INTEGRATED MATH 2;C
2021-2022;9;35682;Y1;3.2;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;A
2021-2022;9;35682;Y1;2.4;BIOLOGY 9;F
2021-2022;9;35682;Y1;2.8;ESPAÑOL 9;E
2021-2022;9;35682;Y1;3.1;ENGLISH 9;H
2021-2022;9;35682;Y1;2.4;FILOSOFIA - ETICA 1;B
2021-2022;9;35682;Y1;3.2;EDUCACIÓN FÍSICA 9;D2
2021-2022;9;35762;Y1;3;ICT;B2
2021-2022;9;35762;Y1;3.4;INTEGRATED MATH 2 HONORS;F
2021-2022;9;35762;Y1;3.2;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;35762;Y1;3.2;BIOLOGY 9;A
2021-2022;9;35762;Y1;3.2;ESPAÑOL 9;E
2021-2022;9;35762;Y1;3.5;ENGLISH 9;C
2021-2022;9;35762;Y1;3.5;GLOBAL ISSUES NETWORK 9;B1
2021-2022;9;35762;Y1;2.3;FILOSOFIA - ETICA 1;H
2021-2022;9;35762;Y1;3.6;EDUCACIÓN FÍSICA 9;D5
2021-2022;9;35861;Y1;3.3;ICT;H2
2021-2022;9;35861;Y1;3.9;ARTES ESCÉNICAS 9;H1
2021-2022;9;35861;Y1;3.6;INTEGRATED MATH 2 HONORS;F
2021-2022;9;35861;Y1;3.6;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;35861;Y1;3.7;BIOLOGY 9;E
2021-2022;9;35861;Y1;3.7;ESPAÑOL 9;B
2021-2022;9;35861;Y1;3.8;ENGLISH 9 HNRS;A
2021-2022;9;35861;Y1;3.7;FILOSOFIA - ETICA 1;C
2021-2022;9;35861;Y1;3.7;EDUCACIÓN FÍSICA 9;D2
2021-2022;9;36111;Y1;3.1;ICT;B2
2021-2022;9;36111;Y1;2.3;INTEGRATED MATH 2;A
2021-2022;9;36111;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;36111;Y1;2.5;BIOLOGY 9;H
2021-2022;9;36111;Y1;3.1;ESPAÑOL 9;C
2021-2022;9;36111;Y1;2.8;ENGLISH 9;E
2021-2022;9;36111;Y1;3.6;GLOBAL ISSUES NETWORK 9;B1
2021-2022;9;36111;Y1;3.3;FILOSOFIA - ETICA 1;F
2021-2022;9;36111;Y1;3.5;EDUCACIÓN FÍSICA 9;D2
2021-2022;9;36721;Y1;2;ICT;B2
2021-2022;9;36721;Y1;2.5;INTEGRATED MATH 2;C
2021-2022;9;36721;Y1;2.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;36721;Y1;2.3;BIOLOGY 9;A
2021-2022;9;36721;Y1;1.7;ESPAÑOL 9;E
2021-2022;9;36721;Y1;2.8;ENGLISH 9;H
2021-2022;9;36721;Y1;3.2;GLOBAL ISSUES NETWORK 9;B1
2021-2022;9;36721;Y1;1.6;FILOSOFIA - ETICA 1;F
2021-2022;9;36721;Y1;2.9;EDUCACIÓN FÍSICA 9;D4
2021-2022;9;37671;Y1;3.7;ICT;H1
2021-2022;9;37671;Y1;3.2;INTEGRATED MATH 2 HONORS;F
2021-2022;9;37671;Y1;3.9;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;B
2021-2022;9;37671;Y1;3.7;BIOLOGY 9 HONORS;C
2021-2022;9;37671;Y1;3.4;ESPAÑOL 9;A
2021-2022;9;37671;Y1;3.3;ENGLISH 9;E
2021-2022;9;37671;Y1;3.8;FILOSOFIA - ETICA 1;G
2021-2022;9;37671;Y1;3.5;EDUCACIÓN FÍSICA 9;D1
2021-2022;9;37671;Y1;3.7;ART 9;H2
2021-2022;9;37701;Y1;3.5;ICT;B2
2021-2022;9;37701;Y1;3.6;INTEGRATED MATH 2;A
2021-2022;9;37701;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;F
2021-2022;9;37701;Y1;3.8;BIOLOGY 9;H
2021-2022;9;37701;Y1;2.9;ESPAÑOL 9;C
2021-2022;9;37701;Y1;3.3;ENGLISH 9;E
2021-2022;9;37701;Y1;3.6;GLOBAL ISSUES NETWORK 9;B1
2021-2022;9;37701;Y1;3;FILOSOFIA - ETICA 1;G
2021-2022;9;37701;Y1;3.5;EDUCACIÓN FÍSICA 9;D3
2021-2022;9;37732;Y1;3.8;ICT;B1
2021-2022;9;37732;Y1;3.4;INTEGRATED MATH 2 HONORS;F
2021-2022;9;37732;Y1;3.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;E
2021-2022;9;37732;Y1;3.4;BIOLOGY 9;H
2021-2022;9;37732;Y1;3.8;ESPAÑOL 9;G
2021-2022;9;37732;Y1;3.9;ENGLISH 9 HNRS;A
2021-2022;9;37732;Y1;3.9;GLOBAL ISSUES NETWORK 9;B2
2021-2022;9;37732;Y1;3.7;FILOSOFIA - ETICA 1;C
2021-2022;9;37732;Y1;3.5;EDUCACIÓN FÍSICA 9;D1
2021-2022;9;38071;Y1;2.1;ICT;G1
2021-2022;9;38071;Y1;2.6;INTEGRATED MATH 2;A
2021-2022;9;38071;Y1;2.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;F
2021-2022;9;38071;Y1;3.1;BIOLOGY 9;H
2021-2022;9;38071;Y1;1.8;ESPAÑOL 9;E
2021-2022;9;38071;Y1;2.7;ENGLISH 9;C
2021-2022;9;38071;Y1;2.1;FILOSOFIA - ETICA 1;B
2021-2022;9;38071;Y1;3.4;EDUCACIÓN FÍSICA 9;D3
2021-2022;9;38071;Y1;3.9;BAND INTERMEDIATE 9;G2
2021-2022;9;38571;Y1;3.5;ICT;G2
2021-2022;9;38571;Y1;3.7;MODEL UNITED NATIONS 9th;G1
2021-2022;9;38571;Y1;2.9;INTEGRATED MATH 2;E
2021-2022;9;38571;Y1;3.4;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;B
2021-2022;9;38571;Y1;3.3;BIOLOGY 9;H
2021-2022;9;38571;Y1;3.6;ESPAÑOL 9;A
2021-2022;9;38571;Y1;3.5;ENGLISH 9;C
2021-2022;9;38571;Y1;3.2;FILOSOFIA - ETICA 1;F
2021-2022;9;38571;Y1;3.4;EDUCACIÓN FÍSICA 9;D5
2021-2022;9;39411;Y1;3.4;ICT;H1
2021-2022;9;39411;Y1;3.3;INTEGRATED MATH 2;C
2021-2022;9;39411;Y1;3.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;F
2021-2022;9;39411;Y1;2.9;BIOLOGY 9;A
2021-2022;9;39411;Y1;3.4;ESPAÑOL 9;G
2021-2022;9;39411;Y1;3.6;ENGLISH 9;E
2021-2022;9;39411;Y1;3.3;FILOSOFIA - ETICA 1;B
2021-2022;9;39411;Y1;3.7;EDUCACIÓN FÍSICA 9;D4
2021-2022;9;39411;Y1;3.3;ART 9;H2
2021-2022;9;39412;Y1;1.8;ICT;H2
2021-2022;9;39412;Y1;3.8;ARTES ESCÉNICAS 9;H1
2021-2022;9;39412;Y1;2.4;INTEGRATED MATH 2;B
2021-2022;9;39412;Y1;2.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;A
2021-2022;9;39412;Y1;1.9;BIOLOGY 9;F
2021-2022;9;39412;Y1;2.3;ESPAÑOL 9;E
2021-2022;9;39412;Y1;2.6;ENGLISH 9;C
2021-2022;9;39412;Y1;2.2;FILOSOFIA - ETICA 1;G
2021-2022;9;39412;Y1;3.4;EDUCACIÓN FÍSICA 9;D5
2021-2022;9;39512;Y1;3.3;ICT;H2
2021-2022;9;39512;Y1;3.9;ARTES ESCÉNICAS 9;H1
2021-2022;9;39512;Y1;3;INTEGRATED MATH 2;B
2021-2022;9;39512;Y1;3.6;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;39512;Y1;3.4;BIOLOGY 9;F
2021-2022;9;39512;Y1;3.6;ESPAÑOL 9;E
2021-2022;9;39512;Y1;3.9;ENGLISH 9 HNRS;A
2021-2022;9;39512;Y1;3.8;FILOSOFIA - ETICA 1;C
2021-2022;9;39512;Y1;3.5;EDUCACIÓN FÍSICA 9;D5
2021-2022;9;39542;Y1;3.2;ICT;H2
2021-2022;9;39542;Y1;3.7;ARTES ESCÉNICAS 9;H1
2021-2022;9;39542;Y1;2.5;INTEGRATED MATH 2;B
2021-2022;9;39542;Y1;3.6;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;39542;Y1;2.4;BIOLOGY 9;F
2021-2022;9;39542;Y1;2.7;ESPAÑOL 9;A
2021-2022;9;39542;Y1;3;ENGLISH 9;E
2021-2022;9;39542;Y1;3.4;FILOSOFIA - ETICA 1;C
2021-2022;9;39542;Y1;3.3;EDUCACIÓN FÍSICA 9;D2
2021-2022;9;39631;Y1;2.8;ICT;H1
2021-2022;9;39631;Y1;2.2;INTEGRATED MATH 2;B
2021-2022;9;39631;Y1;3.4;SPANISH FOREIGN LANGUAGE;F
2021-2022;9;39631;Y1;2.9;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 1;G
2021-2022;9;39631;Y1;2.4;BIOLOGY 9;A
2021-2022;9;39631;Y1;--;ESPAÑOL 9;E
2021-2022;9;39631;Y1;3.2;ENGLISH 9;C
2021-2022;9;39631;Y1;3.5;EDUCACIÓN FÍSICA 9;D3
2021-2022;9;39631;Y1;3.1;ART 9;H2
2021-2022;10;16793;Y1;3.1;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;16793;Y1;3;INTEGRATED MATH 3;E
2021-2022;10;16793;Y1;3.9;MODEL UNITED NATIONS 10th;C
2021-2022;10;16793;Y1;2.9;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;16793;Y1;3.5;HISTORY - POLITICS 10;D
2021-2022;10;16793;Y1;2.1;CHEMISTRY 1;H
2021-2022;10;16793;Y1;2.7;ESPAÑOL 10;F
2021-2022;10;16793;Y1;3;ENGLISH 10;B
2021-2022;10;16793;Y1;P;RELIGION;A
2021-2022;10;16793;Y1;P;ETHICS;A
2021-2022;10;17813;Y1;3.6;EDUCACIÓN FÍSICA 10;G5
2021-2022;10;17813;Y1;3.3;INTEGRATED MATH 3;A
2021-2022;10;17813;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;17813;Y1;3.9;HISTORY - POLITICS 10;E
2021-2022;10;17813;Y1;3.1;CHEMISTRY 1;H
2021-2022;10;17813;Y1;3.3;ESPAÑOL 10;D
2021-2022;10;17813;Y1;3.7;ENGLISH 10 HONORS;F
2021-2022;10;17813;Y1;3.8;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;17813;Y1;P;RELIGION;A
2021-2022;10;17813;Y1;P;ETHICS;A
2021-2022;10;17962;Y1;3.9;BAND INTERMEDIATE 10;C
2021-2022;10;17962;Y1;3.1;INTEGRATED MATH 3;H
2021-2022;10;17962;Y1;2.7;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;17962;Y1;3.6;HISTORY - POLITICS 10;F
2021-2022;10;17962;Y1;2.4;CHEMISTRY 1;B
2021-2022;10;17962;Y1;3.3;ESPAÑOL 10;D
2021-2022;10;17962;Y1;3.3;ENGLISH 10;E
2021-2022;10;17962;Y1;P;RELIGION;A
2021-2022;10;17962;Y1;P;ETHICS;A
2021-2022;10;17962;Y1;3.5;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;22152;Y1;3.6;EDUCACIÓN FÍSICA 10;G1
2021-2022;10;22152;Y1;3.9;INTEGRATED MATH 3;A
2021-2022;10;22152;Y1;3.9;MODEL UNITED NATIONS 10th;C
2021-2022;10;22152;Y1;4;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;F
2021-2022;10;22152;Y1;4;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;22152;Y1;3.3;CHEMISTRY 1;D
2021-2022;10;22152;Y1;3.7;ESPAÑOL 10;E
2021-2022;10;22152;Y1;3.4;ENGLISH 10;B
2021-2022;10;22152;Y1;P;RELIGION;A
2021-2022;10;22152;Y1;P;ETHICS;A
2021-2022;10;22812;Y1;3.7;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;22812;Y1;3.9;INTEGRATED MATH 3 HONORS;D
2021-2022;10;22812;Y1;3.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;H
2021-2022;10;22812;Y1;3.9;HISTORY - POLITICS 10;E
2021-2022;10;22812;Y1;3.6;CHEMISTRY 1;B
2021-2022;10;22812;Y1;3.7;ESPAÑOL 10;A
2021-2022;10;22812;Y1;3.8;ENGLISH 10 HONORS;F
2021-2022;10;22812;Y1;3.8;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;22812;Y1;P;RELIGION;A
2021-2022;10;22812;Y1;P;ETHICS;A
2021-2022;10;23193;Y1;2.8;ART 10;C
2021-2022;10;23193;Y1;3.5;INTEGRATED MATH 3;E
2021-2022;10;23193;Y1;3.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;23193;Y1;3.5;HISTORY - POLITICS 10;D
2021-2022;10;23193;Y1;3.3;CHEMISTRY 1;H
2021-2022;10;23193;Y1;3.4;ESPAÑOL 10;F
2021-2022;10;23193;Y1;3.6;ENGLISH 10 HONORS;A
2021-2022;10;23193;Y1;P;RELIGION;A
2021-2022;10;23193;Y1;P;ETHICS;A
2021-2022;10;23193;Y1;3.7;EDUCACIÓN FÍSICA 10;G5
2021-2022;10;23903;Y1;3.3;EDUCACIÓN FÍSICA 10;G4
2021-2022;10;23903;Y1;3.8;INTEGRATED MATH 3 FUNDAMENTALS;D
2021-2022;10;23903;Y1;3.8;MODEL UNITED NATIONS 10th;C
2021-2022;10;23903;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;H
2021-2022;10;23903;Y1;3.6;HISTORY - POLITICS 10;B
2021-2022;10;23903;Y1;3.1;FUNDAMENTALS OF CHEMISTRY 1;A
2021-2022;10;23903;Y1;3.1;ESPAÑOL 10;F
2021-2022;10;23903;Y1;3.5;ENGLISH 10;E
2021-2022;10;23903;Y1;P;RELIGION;A
2021-2022;10;23903;Y1;P;ETHICS;A
2021-2022;10;24092;Y1;3.2;EDUCACIÓN FÍSICA 10;G4
2021-2022;10;24092;Y1;2.6;INTEGRATED MATH 3;F
2021-2022;10;24092;Y1;3;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;24092;Y1;3.6;HISTORY - POLITICS 10;B
2021-2022;10;24092;Y1;2.5;CHEMISTRY 1;H
2021-2022;10;24092;Y1;2.9;ESPAÑOL 10;D
2021-2022;10;24092;Y1;3.5;ENGLISH 10;E
2021-2022;10;24092;Y1;3.7;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;24092;Y1;P;RELIGION;A
2021-2022;10;24092;Y1;P;ETHICS;A
2021-2022;10;24542;Y1;3.4;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;24542;Y1;3.7;INTEGRATED MATH 3 FUNDAMENTALS;D
2021-2022;10;24542;Y1;3.5;DIGITAL ARTS & DESIGN;C
2021-2022;10;24542;Y1;2.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;24542;Y1;2.5;HISTORY - POLITICS 10;F
2021-2022;10;24542;Y1;2.6;FUNDAMENTALS OF CHEMISTRY 1;A
2021-2022;10;24542;Y1;2.3;ESPAÑOL 10;E
2021-2022;10;24542;Y1;2.4;ENGLISH 10;H
2021-2022;10;24542;Y1;P;RELIGION;A
2021-2022;10;24542;Y1;P;ETHICS;A
2021-2022;10;24602;Y1;3.6;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;24602;Y1;3.5;INTEGRATED MATH 3;H
2021-2022;10;24602;Y1;4;MODEL UNITED NATIONS 10th;C
2021-2022;10;24602;Y1;3.4;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;24602;Y1;3.6;HISTORY - POLITICS 10;F
2021-2022;10;24602;Y1;3.3;CHEMISTRY 1;E
2021-2022;10;24602;Y1;3.4;ESPAÑOL 10;D
2021-2022;10;24602;Y1;3.4;ENGLISH 10 HONORS;A
2021-2022;10;24602;Y1;P;RELIGION;A
2021-2022;10;24602;Y1;P;ETHICS;A
2021-2022;10;24823;Y1;3;EDUCACIÓN FÍSICA 10;G3
2021-2022;10;24823;Y1;2.9;INTEGRATED MATH 3;E
2021-2022;10;24823;Y1;3;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;24823;Y1;3.4;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;24823;Y1;2.4;CHEMISTRY 1;D
2021-2022;10;24823;Y1;3.3;ESPAÑOL 10;B
2021-2022;10;24823;Y1;3.5;ENGLISH 10 HONORS;F
2021-2022;10;24823;Y1;3.8;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;24823;Y1;P;RELIGION;A
2021-2022;10;24823;Y1;P;ETHICS;A
2021-2022;10;24892;Y1;2.9;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;24892;Y1;3.2;INTEGRATED MATH 3;A
2021-2022;10;24892;Y1;2.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;H
2021-2022;10;24892;Y1;3.3;HISTORY - POLITICS 10;D
2021-2022;10;24892;Y1;2.3;CHEMISTRY 1;E
2021-2022;10;24892;Y1;2.6;ESPAÑOL 10;F
2021-2022;10;24892;Y1;2.6;ENGLISH 10;B
2021-2022;10;24892;Y1;3.5;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;24892;Y1;P;RELIGION;A
2021-2022;10;24892;Y1;P;ETHICS;A
2021-2022;10;25022;Y1;3.2;EDUCACIÓN FÍSICA 10;G4
2021-2022;10;25022;Y1;3.3;INTEGRATED MATH 3;F
2021-2022;10;25022;Y1;4;ARTES ESCÉNICAS 10;C
2021-2022;10;25022;Y1;2.6;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;D
2021-2022;10;25022;Y1;3.4;HISTORY - POLITICS 10;B
2021-2022;10;25022;Y1;2.1;CHEMISTRY 1;H
2021-2022;10;25022;Y1;2.6;ESPAÑOL 10;E
2021-2022;10;25022;Y1;2.6;ENGLISH 10 HONORS;A
2021-2022;10;25022;Y1;P;RELIGION;A
2021-2022;10;25022;Y1;P;ETHICS;A
2021-2022;10;25062;Y1;3.7;EDUCACIÓN FÍSICA 10;G3
2021-2022;10;25062;Y1;3.7;INTEGRATED MATH 3;E
2021-2022;10;25062;Y1;3.7;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;F
2021-2022;10;25062;Y1;4;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;25062;Y1;3;CHEMISTRY 1;B
2021-2022;10;25062;Y1;3.8;ESPAÑOL 10;D
2021-2022;10;25062;Y1;3.9;ENGLISH 10 HONORS;A
2021-2022;10;25062;Y1;3.9;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;25062;Y1;P;RELIGION;A
2021-2022;10;25062;Y1;P;ETHICS;A
2021-2022;10;25392;Y1;2.1;ART 10;C
2021-2022;10;25392;Y1;2.8;INTEGRATED MATH 3;A
2021-2022;10;25392;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;25392;Y1;2.9;HISTORY - POLITICS 10;F
2021-2022;10;25392;Y1;2.1;CHEMISTRY 1;D
2021-2022;10;25392;Y1;2.3;ESPAÑOL 10;E
2021-2022;10;25392;Y1;2.6;ENGLISH 10;H
2021-2022;10;25392;Y1;P;RELIGION;A
2021-2022;10;25392;Y1;P;ETHICS;A
2021-2022;10;25392;Y1;3.3;EDUCACIÓN FÍSICA 10;G1
2021-2022;10;25522;Y1;2.2;ART 10;C
2021-2022;10;25522;Y1;2.7;INTEGRATED MATH 3;H
2021-2022;10;25522;Y1;2.6;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;D
2021-2022;10;25522;Y1;2.5;HISTORY - POLITICS 10;F
2021-2022;10;25522;Y1;1.9;CHEMISTRY 1;B
2021-2022;10;25522;Y1;2.2;ESPAÑOL 10;A
2021-2022;10;25522;Y1;2.1;ENGLISH 10;E
2021-2022;10;25522;Y1;P;RELIGION;A
2021-2022;10;25522;Y1;P;ETHICS;A
2021-2022;10;25522;Y1;2.6;EDUCACIÓN FÍSICA 10;G1
2021-2022;10;26832;Y1;3.3;EDUCACIÓN FÍSICA 10;G1
2021-2022;10;26832;Y1;3.4;INTEGRATED MATH 3;E
2021-2022;10;26832;Y1;2.9;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;D
2021-2022;10;26832;Y1;3.6;HISTORY - POLITICS 10;F
2021-2022;10;26832;Y1;2.7;CHEMISTRY 1;H
2021-2022;10;26832;Y1;3;ESPAÑOL 10;A
2021-2022;10;26832;Y1;2.7;ENGLISH 10;B
2021-2022;10;26832;Y1;3.5;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;26832;Y1;P;RELIGION;A
2021-2022;10;26832;Y1;P;ETHICS;A
2021-2022;10;26862;Y1;3.1;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;26862;Y1;3.3;INTEGRATED MATH 3;H
2021-2022;10;26862;Y1;3.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;F
2021-2022;10;26862;Y1;3.9;HISTORY - POLITICS 10;E
2021-2022;10;26862;Y1;3.2;CHEMISTRY 1;B
2021-2022;10;26862;Y1;3.5;ESPAÑOL 10;D
2021-2022;10;26862;Y1;3.6;ENGLISH 10 HONORS;A
2021-2022;10;26862;Y1;3.7;GLOBAL ISSUES NETWORK 10;C
2021-2022;10;26862;Y1;P;RELIGION;A
2021-2022;10;26862;Y1;P;ETHICS;A
2021-2022;10;26882;Y1;3.2;EDUCACIÓN FÍSICA 10;G3
2021-2022;10;26882;Y1;3.5;INTEGRATED MATH 3;F
2021-2022;10;26882;Y1;3.8;MODEL UNITED NATIONS 10th;C
2021-2022;10;26882;Y1;3.2;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;D
2021-2022;10;26882;Y1;3.7;HISTORY - POLITICS 10;B
2021-2022;10;26882;Y1;2.7;CHEMISTRY 1;H
2021-2022;10;26882;Y1;2.9;ESPAÑOL 10;E
2021-2022;10;26882;Y1;3.6;ENGLISH 10 HONORS;A
2021-2022;10;26882;Y1;P;RELIGION;A
2021-2022;10;26882;Y1;P;ETHICS;A
2021-2022;10;26902;Y1;3.7;EDUCACIÓN FÍSICA 10;G5
2021-2022;10;26902;Y1;3.8;INTEGRATED MATH 3;E
2021-2022;10;26902;Y1;4;MODEL UNITED NATIONS 10th;C
2021-2022;10;26902;Y1;3.7;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;F
2021-2022;10;26902;Y1;4;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;26902;Y1;3.4;CHEMISTRY 1;D
2021-2022;10;26902;Y1;3.7;ESPAÑOL 10;B
2021-2022;10;26902;Y1;3.7;ENGLISH 10 HONORS;A
2021-2022;10;26902;Y1;P;RELIGION;A
2021-2022;10;26902;Y1;P;ETHICS;A
2021-2022;10;27041;Y1;3.6;EDUCACIÓN FÍSICA 10;G1
2021-2022;10;27041;Y1;3.8;INTEGRATED MATH 3;F
2021-2022;10;27041;Y1;4;ARTES ESCÉNICAS 10;C
2021-2022;10;27041;Y1;3.4;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;27041;Y1;4;HISTORY - POLITICS 10;B
2021-2022;10;27041;Y1;3.1;CHEMISTRY 1;H
2021-2022;10;27041;Y1;3.6;ESPAÑOL 10;D
2021-2022;10;27041;Y1;3.6;ENGLISH 10;E
2021-2022;10;27041;Y1;P;RELIGION;A
2021-2022;10;27041;Y1;P;ETHICS;A
2021-2022;10;27082;Y1;3.8;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;27082;Y1;3.7;INTEGRATED MATH 3;A
2021-2022;10;27082;Y1;3.7;DIGITAL ARTS & DESIGN;C
2021-2022;10;27082;Y1;3.5;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;D
2021-2022;10;27082;Y1;3.8;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;27082;Y1;3.2;CHEMISTRY 1;B
2021-2022;10;27082;Y1;3.3;ESPAÑOL 10;F
2021-2022;10;27082;Y1;3.8;ENGLISH 10;E
2021-2022;10;27082;Y1;P;RELIGION;A
2021-2022;10;27082;Y1;P;ETHICS;A
2021-2022;10;27282;Y1;3.2;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;27282;Y1;3.6;INTEGRATED MATH 3;E
2021-2022;10;27282;Y1;4;ARTES ESCÉNICAS 10;C
2021-2022;10;27282;Y1;2.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;27282;Y1;3.8;HISTORY - POLITICS 10 HONORS;H
2021-2022;10;27282;Y1;2.9;CHEMISTRY 1;B
2021-2022;10;27282;Y1;3.2;ESPAÑOL 10;D
2021-2022;10;27282;Y1;3.6;ENGLISH 10 HONORS;F
2021-2022;10;27282;Y1;P;RELIGION;A
2021-2022;10;27282;Y1;P;ETHICS;A
2021-2022;10;27312;Y1;3.2;EDUCACIÓN FÍSICA 10;G4
2021-2022;10;27312;Y1;3.2;INTEGRATED MATH 3;E
2021-2022;10;27312;Y1;4;ARTES ESCÉNICAS 10;C
2021-2022;10;27312;Y1;3;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;A
2021-2022;10;27312;Y1;3.5;HISTORY - POLITICS 10;F
2021-2022;10;27312;Y1;2.2;CHEMISTRY 1;H
2021-2022;10;27312;Y1;3.3;ESPAÑOL 10;D
2021-2022;10;27312;Y1;3;ENGLISH 10;B
2021-2022;10;27312;Y1;P;RELIGION;A
2021-2022;10;27312;Y1;P;ETHICS;A
2021-2022;10;27372;Y1;3.3;EDUCACIÓN FÍSICA 10;G2
2021-2022;10;27372;Y1;2.7;INTEGRATED MATH 3 HONORS;D
2021-2022;10;27372;Y1;3.2;MODEL UNITED NATIONS 10th;C
2021-2022;10;27372;Y1;3.1;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;B
2021-2022;10;27372;Y1;3.5;HISTORY - POLITICS 10;E
2021-2022;10;27372;Y1;2.5;CHEMISTRY 1;H
2021-2022;10;27372;Y1;2.8;ESPAÑOL 10;A
2021-2022;10;27372;Y1;3.3;ENGLISH 10 HONORS;F
2021-2022;10;27372;Y1;P;RELIGION;A
2021-2022;10;27372;Y1;P;ETHICS;A
2021-2022;10;27392;Y1;3.9;EDUCACIÓN FÍSICA 10;G5
2021-2022;10;27392;Y1;3.9;INTEGRATED MATH 3 HONORS;D
2021-2022;10;27392;Y1;3.8;ESTUDIOS DE COLOMBIA Y AMÉRICA LATINA 2;F
2021-2022;10;27392;Y1;4;HISTORY - POLITICS 10;E
2021-2022;10;27392;Y1;3.3;CHEMISTRY 1;H
